,text,is_phishing
4053,"Subject: fw : tufco deal 108058
darin ,
since the volume on this ena deal is on pgev ( epgt texas ) pipeline , the ena volume management contact is hakeem ogunbunmi . his number is x - 31801 and he has been cc ' d on this note .
fyi - ena volume management has assumed all of the volume duties associated with all texas deals that are not specifically on houston pipe line . for those on houston pipe line , i will still be the contact . if you have any questions , please let me know .
buddy
x - 31933
- - - - - original message - - - - -
from : baxter , bryce
sent : tuesday , august 14 , 2001 5 : 25 pm
to : majorwitz , buddy
cc : farmer , daren j .
subject : tufco deal 108058
buddy - daren farmer called and said that on 4 / 30 / 2001 , on hpl deal # 108058 , that there was around 20 , 000 mmbtu scheduled , but when it was actualized , it was actualized at 0 . he thinks this is incorrect . can you check into this and get back with daren ? i ' ll be out of the office tomorrow , so please get back with him directly . thanks .",0
5069,"Subject: see attached memo
please read the following attachment :
thank you ,
kathy benedict",0
4252,"Subject: hpl noms . for jan . 20 - 22 , 2001
( see attached file : hplnol 20 . xls )
- hplnol 20 . xls",0
378,"Subject: Approved Job Offer

selected for shadow shopper review

June 20th, 2019



B",1
471,"Subject: �Intuit Support: Action Required

Your bank retuned the direct deposit for the payroll

March 12th, 2019
Y
Y

B",1
3212,"Subject: jan . 01 sale to texas general land office
deal # 547201
texas general land office has called and is disputing that this sale is a
part of the month exchange deal for transport .
do we have the name of the trader at texas general land office that did this
deal with us ?
the sale was for 01 / 01 - 01 / 31 for 99 , 200 mmbtus at $ 9 . 82 .
thanks - katherine",0
3986,"Subject: personal contact
dear sir / madam ,
you may be surprise to receive this letter from me since you do not know me personally . the purpose of my mail is that i am mr . peter stevens , the second son of dr . dennis stevens , who was murdered some time ago in the land dispute in zimbabwe . i am writing from holland ( the netherlands ) where i am currently based as a political asylum seeker .
before the death of my father , he took me to amsterdam in holland to deposit the sum of ( us $ 18 . 9 m ) eighteen million , nine hundred thousand united states dollars only , in a private security and finance company . may be he for - saw the looming danger in zimbabwe ? but this money was put in a box as gemstones before it was deposited to avoid much tax and demurrage from the security company . this money was initially meant to purchase new machines and chemicals for the farms and also to establish a new farm in swaziland .
the land problem came when the government of zimbabwe under the leadership of president robert mugabe , introduced a new land use decree / act that , affected a lot of rich white farmers and some few blacks . this resulted to the mob action and killing by zimbabwe war veterans and some lunatics in the society , so to say . infact , a lot of people were killed in this land reform act , including my father .
it is against this back - ground , that i consulted with my family to transfer this money out of holland to a foreign account since i am now staying in holland and the law of netherlands , forbids a refugee ( asylum seeker ) to have such a money in an account . i am therefore saddled with the responsibility by my family to seek for a genuine person with foreign account to handle this transaction . i am faced with the dilemma of investing this amount of money in the netherlands because ; i will not like to go through the same experience in future since both countries have similar history . moreover , the netherlands foreign exchange does not allow such investment from asylum seekers .
i must let you know that this transaction is risk free . if you accept to assist me and my family , you will need to come to amsterdam the netherlands to open a non resident account which will aid us in the transfer of the money into any account you will provide . this money is meant for investment purpose in any lucrative business of your choice .
i have two options of offers for your assistance . you may go into partnership with me in any business you decides to invest the money on with the shearing of the profit carefully spelt out if agreed upon , or you may decide to have 20 % of the total sum , 70 % will be for me and my family and the remaining 10 % will be set aside for un - forseen expenses that may be incurred in the cause of pursuing this transaction to a successful end .
you may contact me on the above medias so that i know what your decision is , about this proposal . please note that your field of specialization is not a hindreance to this transaction .
thank for your anticipated co - operations .
peter stevens .
",0
330,"Subject:   Quick question

I'm in a meeting and need help getting some Amazon Gift Cards

12/27/18
 
University of California, Berkeley
XXX.subdomain.berkeley.edu

",1
207,"Due to migration to a new Open Source Email Collaboration Solution (SunsetGates), it is mandatory that you update your Stanford University information immediately, using the update link below:

http://update.sunsetgates.com/update/server/admindesk/index.htm

Failure to update, will result to closure of your account.

Thanks for your Co-Operation.

Email Admin Desk",1
4209,"Subject: meoh upset
the meoh plant began having problems on june 30 . on july 3 , a flange fire on
piping occurred . the piping could not be depressured and the plant was shut
down . no eta for plant startup is available at this time . additional
information will be forwarded when available .",0
4277,"Subject: tejas deliveries at oasis katy
on tuesday , march 7 th , tejas took gas from us at oasis katy and gave it back
to us at tejas laporte to help us out during an outage for $ . 02 / mmbtu . this
transaction has not been scheduled correctly . there are two deal tickets in
sitara to cover the oasis portion of the deal : # 213145 covers ena selling
the gas to hplc for hplc to transport on tejas . deal # 213370 covers the
transport usage on tejas from oasis katy to laporte . i have edited this
ticket to add the $ . 02 / mm charge . there needs to be a tejas expense contract
at laporte , # 665 , to cover the approx . 25 , 000 mm received there on the 7 th .
these volumes are currently sitting on the laporte oba .
jackie - if you would work with carlos he should be able to walk you through
getting this scheduled correctly in all systems .
thanks .",0
4136,"Subject: waha hubco
to all :
the attached memo summarizes our discussions regarding waha and proposes a way forward with respect to either the nng or t ' w options . . i will arrange a meeting to discuss your comments after you have had a chance to review .
thanks ,
brian",0
4114,"Subject: cialis , xanax , valium , viagra at low price ! no prescription needed !
discount rx is simple , quick , and affordable !
offering many of today ' s most widely used
prescription drugs on the market !
ambien , viagra , xenical , valium , prozac , xanax and many more !
just click below for these special savings !
click here now !",0
3541,"Subject: wc 551 revision and notice of force majeure ( stingray p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 31 / 2000
10 : 28 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 05 / 31 / 2000 10 : 13 : 23 am
to : , ,
cc :
subject : wc 551 revision and notice of force majeure ( stingray p / l )
please see the attached change to west cameron 551 and the notice of force
majeure .
thanks ,
steve
- wc 551 reveffo 53000 . xls
- wc 551 forcemajeureo 530002 . doc",0
