step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1510,3701944,6040,0.015621861739082515,1.0,1.0,,,,,,,,,
1511,3702780,6044,0.012494227504708688,1.0,1.0,,,,,,,,,
1512,3704384,6048,0.010654652288716432,1.0,1.0,,,,,,,,,
1513,3706948,6052,0.014714082674245316,1.0,1.0,0.009797994515855732,1.0,1.0,,,,,,
1514,3707336,6056,0.013994878513470277,1.0,1.0,,,,,,,,,
1515,3712460,6060,0.01111979118668499,1.0,1.0,,,,,,,,,
1516,3713872,6064,0.009493549514587777,1.0,1.0,,,,,,,,,
1517,3716820,6068,0.010346201062802934,1.0,1.0,,,,,,,,,
1518,3717304,6072,0.01566084303291505,1.0,1.0,,,,,,,,,
1519,3719356,6076,0.013264881918762007,1.0,1.0,,,,,,,,,
1520,3723040,6080,0.009354181017831475,1.0,1.0,,,,,,,,,
1521,3723428,6084,0.013514143804921478,1.0,1.0,0.013904622422948801,1.0,1.0,,,,,,
1522,3726248,6088,0.008831448265686269,1.0,1.0,,,,,,,,,
1523,3731628,6092,0.01729836377233316,1.0,1.0,,,,,,,,,
1524,3734736,6096,0.005586444576410339,1.0,1.0,,,,,,,,,
1525,3735924,6100,0.007403039540258344,1.0,1.0,,,,,,,,,
1526,3738328,6104,0.01677222962422397,1.0,1.0,,,,,,,,,
1527,3740028,6108,0.010314989713410168,1.0,1.0,,,,,,,,,
1528,3741312,6112,0.007655828343506053,1.0,1.0,,,,,,,,,
1529,3744292,6116,0.009679297903479243,1.0,1.0,0.012535959889998508,1.0,1.0,,,,,,
1530,3746216,6120,0.008008060442589891,1.0,1.0,,,,,,,,,
1531,3751980,6124,0.01285504014289084,1.0,1.0,,,,,,,,,
1532,3753488,6128,0.010237159370115132,1.0,1.0,,,,,,,,,
1533,3756180,6132,0.011797992048831224,1.0,1.0,,,,,,,,,
1534,3757592,6136,0.012871608182339468,1.0,1.0,,,,,,,,,
1535,3760348,6140,0.0073921250527573075,1.0,1.0,,,,,,,,,
1536,3763360,6144,0.007560857575262497,1.0,1.0,,,,,,,,,
1537,3766628,6148,0.009121841972779782,1.0,1.0,0.010885962115757018,1.0,1.0,,,,,,
1538,3766984,6152,0.017206644788067563,1.0,1.0,,,,,,,,,
1539,3767884,6156,0.011356481484888995,1.0,1.0,,,,,,,,,
1540,3773872,6160,0.007251563019963183,0.75,0.75,,,,,,,,,
1541,3775156,6164,0.012400349228560491,1.0,1.0,,,,,,,,,
1542,3777976,6168,0.016451300360692294,1.0,1.0,,,,,,,,,
1543,3778396,6172,0.009782922351079545,1.0,1.0,,,,,,,,,
1544,3779712,6176,0.015242487474202315,1.0,1.0,,,,,,,,,
1545,3786532,6180,0.017260071147095893,1.0,1.0,0.01227526209319213,1.0,1.0,,,,,,
1546,3787432,6184,0.012423815898112528,1.0,1.0,,,,,,,,,
1547,3789164,6188,0.009948362193859663,1.0,1.0,,,,,,,,,
1548,3791344,6192,0.024757969848309448,1.0,1.0,,,,,,,,,
1549,3793236,6196,0.012050030225690428,1.0,1.0,,,,,,,,,
1550,3799384,6200,0.006746325726142203,1.0,1.0,,,,,,,,,
1551,3802300,6204,0.007737722023965027,1.0,1.0,,,,,,,,,
1552,3802976,6208,0.009815583852892525,1.0,1.0,,,,,,,,,
1553,3804676,6212,0.010032638484804363,1.0,1.0,0.016358361616257828,1.0,1.0,,,,,,
1554,3807816,6216,0.021356990117835307,1.0,1.0,,,,,,,,,
1555,3810028,6220,0.004732030968143735,1.0,1.0,,,,,,,,,
1556,3810928,6224,0.010981099462242697,1.0,1.0,,,,,,,,,
1557,3812852,6228,0.011728251942018837,1.0,1.0,,,,,,,,,
1558,3813656,6232,0.01764559226251241,1.0,1.0,,,,,,,,,
1559,3814364,6236,0.02031031485095211,1.0,1.0,,,,,,,,,
1560,3816160,6240,0.009208415728051145,1.0,1.0,,,,,,,,,
1561,3816804,6244,0.014480123106932271,1.0,1.0,0.009095864761415447,1.0,1.0,,,,,,
1562,3818216,6248,0.01650567180744469,1.0,1.0,,,,,,,,,
1563,3819532,6252,0.02114085198106996,1.0,1.0,,,,,,,,,
1564,3821008,6256,0.017528587824403367,1.0,1.0,,,,,,,,,
1565,3825332,6260,0.004618964264426403,1.0,1.0,,,,,,,,,
1566,3827896,6264,0.01286876837204145,1.0,1.0,,,,,,,,,
1567,3829468,6268,0.012174625618897525,1.0,1.0,,,,,,,,,
1568,3832128,6272,0.007416325048379539,1.0,1.0,,,,,,,,,
1569,3833828,6276,0.016716541845483896,1.0,1.0,0.014387518414126704,1.0,1.0,,,,,,
1570,3836648,6280,0.007180504323822801,1.0,1.0,,,,,,,,,
1571,3839628,6284,0.006209709605126624,1.0,1.0,,,,,,,,,
1572,3840432,6288,0.01656291516046035,1.0,1.0,,,,,,,,,
1573,3842004,6292,0.014583207407093452,1.0,1.0,,,,,,,,,
1574,3846840,6296,0.00919767150682517,1.0,1.0,,,,,,,,,
1575,3848892,6300,0.008283602721327261,1.0,1.0,,,,,,,,,
1576,3849760,6304,0.008939216772587147,1.0,1.0,,,,,,,,,
1577,3850276,6308,0.01515017700042888,1.0,1.0,0.015618155953399434,1.0,1.0,,,,,,
1578,3855016,6312,0.011918920763136494,1.0,1.0,,,,,,,,,
1579,3856556,6316,0.01745994789538073,1.0,1.0,,,,,,,,,
1580,3860464,6320,0.006626915714664119,1.0,1.0,,,,,,,,,
1581,3862868,6324,0.00783224758929525,1.0,1.0,,,,,,,,,
1582,3864056,6328,0.024042460427090268,1.0,1.0,,,,,,,,,
1583,3865724,6332,0.015459304186734276,1.0,1.0,,,,,,,,,
1584,3867296,6336,0.01281613875707659,1.0,1.0,,,,,,,,,
1585,3873476,6340,0.010977739330481516,1.0,1.0,0.009324730542207367,1.0,1.0,,,,,,
1586,3877576,6344,0.010615444421692289,1.0,1.0,,,,,,,,,
1587,3879788,6348,0.013721196978501172,1.0,1.0,,,,,,,,,
1588,3884048,6352,0.006996364995001333,1.0,1.0,,,,,,,,,
1589,3886324,6356,0.014224748696911352,1.0,1.0,,,,,,,,,
1590,3888184,6360,0.012187665340281914,1.0,1.0,,,,,,,,,
1591,3889180,6364,0.011693898343822489,1.0,1.0,,,,,,,,,
1592,3894272,6368,0.0063488428070306874,1.0,1.0,,,,,,,,,
1593,3896964,6372,0.010207368116355241,1.0,1.0,0.014713154620678163,1.0,1.0,,,,,,
1594,3897832,6376,0.008083667033376664,1.0,1.0,,,,,,,,,
1595,3898956,6380,0.015137450136358921,1.0,1.0,,,,,,,,,
1596,3901520,6384,0.01144901885536687,1.0,1.0,,,,,,,,,
1597,3903700,6388,0.010545791180924158,1.0,1.0,,,,,,,,,
1598,3905048,6392,0.018108875747998524,1.0,1.0,,,,,,,,,
1599,3905692,6396,0.015501616917497758,1.0,1.0,,,,,,,,,
1600,3912704,6400,0.009770009515913515,1.0,1.0,,,,,,,,,
1601,3915972,6404,0.005380812338186678,1.0,1.0,0.016811970817406895,1.0,1.0,,,,,,
1602,3916872,6408,0.022850374505158384,1.0,1.0,,,,,,,,,
1603,3917772,6412,0.019973367708612546,1.0,1.0,,,,,,,,,
1604,3918736,6416,0.015746444145683065,1.0,1.0,,,,,,,,,
1605,3920244,6420,0.00937083550337032,1.0,1.0,,,,,,,,,
1606,3922424,6424,0.013300168997504544,1.0,1.0,,,,,,,,,
1607,3929052,6428,0.00989136680956408,1.0,1.0,,,,,,,,,
1608,3932064,6432,0.02101321280759991,1.0,1.0,,,,,,,,,
1609,3933988,6436,0.009623493979740976,1.0,1.0,0.012503326098915085,1.0,1.0,,,,,,
1610,3938280,6440,0.009987065502570107,1.0,1.0,,,,,,,,,
1611,3939436,6444,0.015666415409003324,1.0,1.0,,,,,,,,,
1612,3940112,6448,0.013951683395704819,1.0,1.0,,,,,,,,,
1613,3945588,6452,0.007371303029519007,1.0,1.0,,,,,,,,,
1614,3950200,6456,0.005762175801371637,0.75,0.75,,,,,,,,,
1615,3951260,6460,0.015025822479883521,1.0,1.0,,,,,,,,,
1616,3953952,6464,0.009425987499695306,1.0,1.0,,,,,,,,,
1617,3958116,6468,0.011043774569132001,1.0,1.0,0.015310111722750323,1.0,1.0,,,,,,
1618,3961480,6472,0.015033848645546454,1.0,1.0,,,,,,,,,
1619,3962284,6476,0.007692879057429571,1.0,1.0,,,,,,,,,
1620,3968880,6480,0.01842219688572341,1.0,1.0,,,,,,,,,
1621,3970836,6484,0.01513910664183988,1.0,1.0,,,,,,,,,
1622,3978968,6488,0.006964407788265949,1.0,1.0,,,,,,,,,
1623,3984188,6492,0.014495346658639894,1.0,1.0,,,,,,,,,
1624,3985664,6496,0.01985298322271191,1.0,1.0,,,,,,,,,
1625,3988644,6500,0.009488129543853406,1.0,1.0,0.013641094290092488,1.0,1.0,,,,,,
1626,3990760,6504,0.014178299055674914,1.0,1.0,,,,,,,,,
1627,3995564,6508,0.009201277509198824,1.0,1.0,,,,,,,,,
1628,3996464,6512,0.014287635818494312,1.0,1.0,,,,,,,,,
1629,4002324,6516,0.010374525703069922,1.0,1.0,,,,,,,,,
1630,4004312,6520,0.015031041289312142,1.0,1.0,,,,,,,,,
1631,4006492,6524,0.009428601718377595,1.0,1.0,,,,,,,,,
1632,4007168,6528,0.018918642636147096,1.0,1.0,,,,,,,,,
1633,4009444,6532,0.008277810385620525,1.0,1.0,0.008304622094693697,1.0,1.0,,,,,,
1634,4013160,6536,0.005196555502859541,1.0,1.0,,,,,,,,,
1635,4019116,6540,0.01851107478136141,1.0,1.0,,,,,,,,,
1636,4021360,6544,0.015957003149958116,1.0,1.0,,,,,,,,,
1637,4024084,6548,0.011379642981388589,1.0,1.0,,,,,,,,,
1638,4027640,6552,0.018354611402403923,1.0,1.0,,,,,,,,,
1639,4032444,6556,0.009760852994323532,1.0,1.0,,,,,,,,,
1640,4035040,6560,0.014904288250765828,1.0,1.0,,,,,,,,,
1641,4035620,6564,0.013107743697153198,1.0,1.0,0.012162933162090862,1.0,1.0,,,,,,
1642,4037160,6568,0.016738266886422937,1.0,1.0,,,,,,,,,
1643,4038156,6572,0.012075550253445618,1.0,1.0,,,,,,,,,
1644,4038896,6576,0.006074273720971187,1.0,1.0,,,,,,,,,
1645,4042132,6580,0.006518959191067642,1.0,1.0,,,,,,,,,
1646,4043288,6584,0.011775343680388411,1.0,1.0,,,,,,,,,
1647,4046652,6588,0.010705007222090803,1.0,1.0,,,,,,,,,
1648,4049344,6592,0.009918002178448635,1.0,1.0,,,,,,,,,
1649,4050052,6596,0.013953266934503744,1.0,1.0,0.01939059000828483,1.0,1.0,,,,,,
1650,4053128,6600,0.014035940039231217,1.0,1.0,,,,,,,,,
1651,4054956,6604,0.019337829526306815,1.0,1.0,,,,,,,,,
1652,4057808,6608,0.009822931873023733,0.75,0.75,,,,,,,,,
1653,4059156,6612,0.011767102693491198,1.0,1.0,,,,,,,,,
1654,4062456,6616,0.00874857021036669,1.0,1.0,,,,,,,,,
1655,4069276,6620,0.011847684029696803,1.0,1.0,,,,,,,,,
1656,4071936,6624,0.01115242324116393,1.0,1.0,,,,,,,,,
1657,4074660,6628,0.009429773094619957,1.0,1.0,0.00862893496454423,1.0,1.0,,,,,,
1658,4077448,6632,0.008290428519871414,1.0,1.0,,,,,,,,,
1659,4078348,6636,0.018023223357382028,1.0,1.0,,,,,,,,,
1660,4081232,6640,0.009174870743973215,0.75,0.75,,,,,,,,,
1661,4082036,6644,0.011645919398288294,1.0,1.0,,,,,,,,,
1662,4084344,6648,0.011936372216705394,1.0,1.0,,,,,,,,,
1663,4085884,6652,0.015250933165317204,1.0,1.0,,,,,,,,,
1664,4090304,6656,0.005695427717885139,1.0,1.0,,,,,,,,,
1665,4091812,6660,0.007335447522263919,1.0,1.0,0.006550635026647591,1.0,1.0,,,,,,
1666,4093576,6664,0.011134071606448028,1.0,1.0,,,,,,,,,
1667,4093964,6668,0.01822473730379748,1.0,1.0,,,,,,,,,
1668,4096656,6672,0.007737108218892226,1.0,1.0,,,,,,,,,
1669,4099252,6676,0.009889918839922776,1.0,1.0,,,,,,,,,
1670,4102424,6680,0.012908253639807738,1.0,1.0,,,,,,,,,
1671,4104444,6684,0.010559534593352361,1.0,1.0,,,,,,,,,
1672,4105408,6688,0.013633418693268586,1.0,1.0,,,,,,,,,
1673,4107908,6692,0.015307596872675066,1.0,1.0,0.009104330199587552,1.0,1.0,,,,,,
1674,4110760,6696,0.007775164624945846,1.0,1.0,,,,,,,,,
1675,4112492,6700,0.009283790950197145,1.0,1.0,,,,,,,,,
1676,4113008,6704,0.022320727268595693,1.0,1.0,,,,,,,,,
1677,4115572,6708,0.009969674534430867,1.0,1.0,,,,,,,,,
1678,4116312,6712,0.010949363659119797,1.0,1.0,,,,,,,,,
1679,4118940,6716,0.008135261955416643,1.0,1.0,,,,,,,,,
1680,4125056,6720,0.009197628340024713,1.0,1.0,,,,,,,,,
1681,4126724,6724,0.006808030252903127,1.0,1.0,0.007804068478031646,1.0,1.0,,,,,,
1682,4131368,6728,0.005075479084477636,1.0,1.0,,,,,,,,,
1683,4132364,6732,0.019207697545639817,1.0,1.0,,,,,,,,,
1684,4133200,6736,0.013019054971959846,1.0,1.0,,,,,,,,,
1685,4134900,6740,0.01118862085287542,1.0,1.0,,,,,,,,,
1686,4140856,6744,0.006240333947270825,1.0,1.0,,,,,,,,,
1687,4144220,6748,0.009603652382376565,1.0,1.0,,,,,,,,,
1688,4145536,6752,0.01656616048676278,1.0,1.0,,,,,,,,,
1689,4147076,6756,0.011061691837674267,1.0,1.0,0.016669151890327586,1.0,1.0,,,,,,
1690,4153000,6760,0.013553615322444774,0.75,0.75,,,,,,,,,
1691,4154796,6764,0.008511282336187687,1.0,1.0,,,,,,,,,
1692,4156112,6768,0.015976416330985132,1.0,1.0,,,,,,,,,
1693,4159124,6772,0.011165510953622426,1.0,1.0,,,,,,,,,
1694,4159512,6776,0.020441706565660536,1.0,1.0,,,,,,,,,
1695,4160316,6780,0.017420251686783374,1.0,1.0,,,,,,,,,
1696,4161728,6784,0.009150295445779872,1.0,1.0,,,,,,,,,
1697,4164484,6788,0.012012712349191457,1.0,1.0,0.012174900055303101,1.0,1.0,,,,,,
1698,4168552,6792,0.009482183113122671,1.0,1.0,,,,,,,,,
1699,4170764,6796,0.010555375310940897,1.0,1.0,,,,,,,,,
1700,4173456,6800,0.007925394165594951,1.0,1.0,,,,,,,,,
1701,4175028,6804,0.007961031509758734,1.0,1.0,,,,,,,,,
1702,4182872,6808,0.008261340434879699,1.0,1.0,,,,,,,,,
1703,4184988,6812,0.007811537674578951,1.0,1.0,,,,,,,,,
1704,4187200,6816,0.009125896152050783,1.0,1.0,,,,,,,,,
1705,4191108,6820,0.008199274067987424,1.0,1.0,0.010414441582451328,1.0,1.0,,,,,,
1706,4194536,6824,0.007706301907958792,1.0,1.0,,,,,,,,,
1707,4197580,6828,0.007372891008584551,0.75,0.75,,,,,,,,,
1708,4203216,6832,0.02396809357495847,1.0,1.0,,,,,,,,,
1709,4203892,6836,0.01137524311049771,1.0,1.0,,,,,,,,,
1710,4206776,6840,0.006114945770204819,1.0,1.0,,,,,,,,,
1711,4210044,6844,0.008752561858828391,1.0,1.0,,,,,,,,,
1712,4210752,6848,0.0178871792173276,1.0,1.0,,,,,,,,,
1713,4211396,6852,0.016790391248976824,1.0,1.0,0.020816392150921632,1.0,1.0,,,,,,
1714,4214216,6856,0.0042539937901299426,1.0,1.0,,,,,,,,,
1715,4218284,6860,0.006683494102688462,1.0,1.0,,,,,,,,,
1716,4219600,6864,0.007011605280966992,1.0,1.0,,,,,,,,,
1717,4223988,6868,0.006871310729166366,1.0,1.0,,,,,,,,,
1718,4226616,6872,0.017694447777136288,1.0,1.0,,,,,,,,,
1719,4234684,6876,0.007168200948919982,1.0,1.0,,,,,,,,,
1720,4238528,6880,0.009015896315347669,1.0,1.0,,,,,,,,,
1721,4240164,6884,0.012838248264363914,1.0,1.0,0.014624954354259676,1.0,1.0,,,,,,
1722,4243144,6888,0.006955473545584892,1.0,1.0,,,,,,,,,
1723,4246124,6892,0.0033237345073151153,1.0,1.0,,,,,,,,,
1724,4248048,6896,0.0066751197198204,1.0,1.0,,,,,,,,,
1725,4250964,6900,0.01020744611331671,1.0,1.0,,,,,,,,,
1726,4254424,6904,0.01094065021334737,1.0,1.0,,,,,,,,,
1727,4256540,6908,0.01331062834252943,1.0,1.0,,,,,,,,,
1728,4259808,6912,0.013750911261649573,1.0,1.0,,,,,,,,,
1729,4261092,6916,0.014190087212505115,1.0,1.0,0.009105793734296949,1.0,1.0,,,,,,
1730,4264616,6920,0.011897584334522718,1.0,1.0,,,,,,,,,
1731,4267372,6924,0.012052388075795725,1.0,1.0,,,,,,,,,
1732,4269392,6928,0.019921143236145803,1.0,1.0,,,,,,,,,
1733,4272180,6932,0.014024262059720415,1.0,1.0,,,,,,,,,
1734,4273080,6936,0.01384552270982665,1.0,1.0,,,,,,,,,
1735,4276252,6940,0.007860124575200715,1.0,1.0,,,,,,,,,
1736,4276928,6944,0.017032873366740277,1.0,1.0,,,,,,,,,
1737,4281380,6948,0.009407032294139752,1.0,1.0,0.008706206506886027,1.0,1.0,,,,,,
1738,4282088,6952,0.008509171458245287,1.0,1.0,,,,,,,,,
1739,4288652,6956,0.012688287337740066,1.0,1.0,,,,,,,,,
1740,4290416,6960,0.011003979468170182,1.0,1.0,,,,,,,,,
1741,4298324,6964,0.007994123758683434,1.0,1.0,,,,,,,,,
1742,4299032,6968,0.010510395278553197,1.0,1.0,,,,,,,,,
1743,4299804,6972,0.013837424379619849,1.0,1.0,,,,,,,,,
1744,4304000,6976,0.009774041967795447,1.0,1.0,,,,,,,,,
1745,4305252,6980,0.013797667982338143,1.0,1.0,0.010891602519474132,1.0,1.0,,,,,,
1746,4306920,6984,0.023735516405735776,1.0,1.0,,,,,,,,,
1747,4311308,6988,0.0050795326793026474,1.0,1.0,,,,,,,,,
1748,4314064,6992,0.008792616361053792,1.0,1.0,,,,,,,,,
1749,4315700,6996,0.011671899952288069,1.0,1.0,,,,,,,,,
1750,4317048,7000,0.016420428732660138,1.0,1.0,,,,,,,,,
1751,4319164,7004,0.015313354082418382,1.0,1.0,,,,,,,,,
1752,4319328,7008,0.020055669026495908,1.0,1.0,,,,,,,,,
1753,4321188,7012,0.010393588559152192,1.0,1.0,0.01778383435525714,1.0,1.0,,,,,,
1754,4322536,7016,0.006011973483264728,1.0,1.0,,,,,,,,,
1755,4323660,7020,0.011994495085957058,1.0,1.0,,,,,,,,,
1756,4327184,7024,0.008934250382807244,1.0,1.0,,,,,,,,,
1757,4327988,7028,0.013699325848038717,1.0,1.0,,,,,,,,,
1758,4328568,7032,0.012581369638918795,1.0,1.0,,,,,,,,,
1759,4332220,7036,0.005636022937204799,1.0,1.0,,,,,,,,,
1760,4333600,7040,0.014093627981606668,1.0,1.0,,,,,,,,,
1761,4335140,7044,0.00708405801810778,1.0,1.0,0.009442815685467142,1.0,1.0,,,,,,
1762,4336008,7048,0.011077875286905814,1.0,1.0,,,,,,,,,
1763,4341452,7052,0.011518402463883486,1.0,1.0,,,,,,,,,
1764,4345360,7056,0.010390009359546312,1.0,1.0,,,,,,,,,
1765,4351380,7060,0.004063310654770231,1.0,1.0,,,,,,,,,
1766,4352248,7064,0.024090055864566622,1.0,1.0,,,,,,,,,
1767,4355612,7068,0.00610032638982377,0.75,0.75,,,,,,,,,
1768,4356768,7072,0.006868234662388836,1.0,1.0,,,,,,,,,
1769,4360484,7076,0.020158516976221272,1.0,1.0,0.01681263436047981,1.0,1.0,,,,,,
1770,4362312,7080,0.007594582159878106,1.0,1.0,,,,,,,,,
1771,4364396,7084,0.01185125207247562,1.0,1.0,,,,,,,,,
1772,4366416,7088,0.01613214124247372,1.0,1.0,,,,,,,,,
1773,4367892,7092,0.012868109587486106,1.0,1.0,,,,,,,,,
1774,4372920,7096,0.010559295826261715,1.0,1.0,,,,,,,,,
1775,4373884,7100,0.018246782687477026,1.0,1.0,,,,,,,,,
1776,4376320,7104,0.007972723996767411,1.0,1.0,,,,,,,,,
1777,4377508,7108,0.015808766110552964,1.0,1.0,0.01281519221612657,1.0,1.0,,,,,,
1778,4381864,7112,0.012382164724264766,1.0,1.0,,,,,,,,,
1779,4382572,7116,0.022336484622056955,1.0,1.0,,,,,,,,,
1780,4387312,7120,0.012422559135792283,1.0,1.0,,,,,,,,,
1781,4388532,7124,0.018234886471099304,1.0,1.0,,,,,,,,,
1782,4390008,7128,0.015458821722479038,1.0,1.0,,,,,,,,,
1783,4391548,7132,0.010549300460168285,1.0,1.0,,,,,,,,,
1784,4395392,7136,0.008597651870271361,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
1785,4401764,7140,0.017336696192117775,1.0,1.0,0.010190495043946863,1.0,1.0,,,,,,
1786,4405032,7144,0.006711747519697425,1.0,1.0,,,,,,,,,
1787,4407148,7148,0.014062965725103382,1.0,1.0,,,,,,,,,
1788,4407760,7152,0.013005877839600664,1.0,1.0,,,,,,,,,
1789,4408436,7156,0.008962141821664694,1.0,1.0,,,,,,,,,
1790,4409336,7160,0.009042940215162396,1.0,1.0,,,,,,,,,
1791,4412316,7164,0.007169284310436336,1.0,1.0,,,,,,,,,
1792,4413856,7168,0.015603186844409844,1.0,1.0,,,,,,,,,
1793,4414628,7172,0.009445888281551268,1.0,1.0,0.005309306583717974,1.0,1.0,,,,,,
1794,4417256,7176,0.007885480659635138,1.0,1.0,,,,,,,,,
1795,4420684,7180,0.013944694813926574,1.0,1.0,,,,,,,,,
1796,4421904,7184,0.01839703270371706,1.0,1.0,,,,,,,,,
1797,4424308,7188,0.005660152348596765,1.0,1.0,,,,,,,,,
1798,4425976,7192,0.010366929820796005,1.0,1.0,,,,,,,,,
1799,4427548,7196,0.014235319863089724,1.0,1.0,,,,,,,,,
1800,4428736,7200,0.01724476963250793,1.0,1.0,,,,,,,,,
1801,4432612,7204,0.014461488179508604,1.0,1.0,0.013128952619743723,1.0,1.0,,,,,,
1802,4433064,7208,0.018292594736404624,1.0,1.0,,,,,,,,,
1803,4438828,7212,0.00990650429196339,1.0,1.0,,,,,,,,,
1804,4444272,7216,0.011501968478408831,1.0,1.0,,,,,,,,,
1805,4444596,7220,0.00903785704584064,1.0,1.0,,,,,,,,,
1806,4447928,7224,0.009121968504106985,1.0,1.0,,,,,,,,,
1807,4448892,7228,0.011356869595695245,1.0,1.0,,,,,,,,,
1808,4449984,7232,0.024239895284390505,1.0,1.0,,,,,,,,,
1809,4451620,7236,0.009568099234361159,1.0,1.0,0.014441482712740634,1.0,1.0,,,,,,
1810,4453928,7240,0.010407639766677638,1.0,1.0,,,,,,,,,
1811,4456876,7244,0.006521220332871502,1.0,1.0,,,,,,,,,
1812,4459088,7248,0.013282095857553746,1.0,1.0,,,,,,,,,
1813,4461684,7252,0.008563005901686467,1.0,1.0,,,,,,,,,
1814,4463672,7256,0.013765185490225134,1.0,1.0,,,,,,,,,
1815,4464796,7260,0.011543275955874658,1.0,1.0,,,,,,,,,
1816,4466336,7264,0.017668501023838303,1.0,1.0,,,,,,,,,
1817,4467588,7268,0.007993921923340652,1.0,1.0,0.00832447449863513,1.0,1.0,,,,,,
1818,4472616,7272,0.010524059597144595,1.0,1.0,,,,,,,,,
1819,4474156,7276,0.012336353042975983,1.0,1.0,,,,,,,,,
1820,4476464,7280,0.007829600429995856,1.0,1.0,,,,,,,,,
1821,4477652,7284,0.014792906826617347,1.0,1.0,,,,,,,,,
1822,4478392,7288,0.005939313149417963,1.0,1.0,,,,,,,,,
1823,4483132,7292,0.007058742279402469,1.0,1.0,,,,,,,,,
1824,4486144,7296,0.010732725352280465,1.0,1.0,,,,,,,,,
1825,4486724,7300,0.015839809007592933,1.0,1.0,0.010365755458275816,1.0,1.0,,,,,,
1826,4487944,7304,0.01604205070484548,1.0,1.0,,,,,,,,,
1827,4490028,7308,0.01830165436010959,1.0,1.0,,,,,,,,,
1828,4493776,7312,0.009893030793741842,1.0,1.0,,,,,,,,,
1829,4494676,7316,0.009836492005377293,1.0,1.0,,,,,,,,,
1830,4497720,7320,0.010735826463955924,1.0,1.0,,,,,,,,,
1831,4499548,7324,0.009049741829576631,1.0,1.0,,,,,,,,,
1832,4503392,7328,0.010908368441240759,1.0,1.0,,,,,,,,,
1833,4507300,7332,0.0092432853954375,1.0,1.0,0.006985165107380937,1.0,1.0,,,,,,
1834,4510024,7336,0.011138314118452376,1.0,1.0,,,,,,,,,
1835,4512300,7340,0.009097764018412871,1.0,1.0,,,,,,,,,
1836,4513392,7344,0.005663565366235489,1.0,1.0,,,,,,,,,
1837,4514100,7348,0.011541178246277014,1.0,1.0,,,,,,,,,
1838,4518744,7352,0.00624563298947368,0.75,0.75,,,,,,,,,
1839,4520636,7356,0.013545485094271944,1.0,1.0,,,,,,,,,
1840,4524896,7360,0.010820420970519346,1.0,1.0,,,,,,,,,
1841,4533028,7364,0.005575109470514811,1.0,1.0,0.020293468659866178,1.0,1.0,,,,,,
1842,4533704,7368,0.012004317582906945,1.0,1.0,,,,,,,,,
1843,4536396,7372,0.012026097420234774,1.0,1.0,,,,,,,,,
1844,4538288,7376,0.009625121127748945,1.0,1.0,,,,,,,,,
1845,4543380,7380,0.006134864804040597,1.0,1.0,,,,,,,,,
1846,4546168,7384,0.005987916835426127,1.0,1.0,,,,,,,,,
1847,4546780,7388,0.013101899382552322,1.0,1.0,,,,,,,,,
1848,4548768,7392,0.011094673147573893,1.0,1.0,,,,,,,,,
1849,4549572,7396,0.009726634903772523,1.0,1.0,0.01632951409964702,1.0,1.0,,,,,,
1850,4551112,7400,0.010278747980053312,1.0,1.0,,,,,,,,,
1851,4552204,7404,0.01576435373216974,1.0,1.0,,,,,,,,,
1852,4557648,7408,0.011263688909680018,1.0,1.0,,,,,,,,,
1853,4560468,7412,0.010065366633385876,1.0,1.0,,,,,,,,,
1854,4563352,7416,0.011154540267972236,1.0,1.0,,,,,,,,,
1855,4564892,7420,0.011239115392236348,1.0,1.0,,,,,,,,,
1856,4565920,7424,0.015184107814270317,1.0,1.0,,,,,,,,,
1857,4569828,7428,0.006583654775456633,1.0,1.0,0.011099750387655408,1.0,1.0,,,,,,
1858,4571784,7432,0.008165886278690703,1.0,1.0,,,,,,,,,
1859,4574380,7436,0.007314840212840977,1.0,1.0,,,,,,,,,
1860,4576240,7440,0.009542275296620622,1.0,1.0,,,,,,,,,
1861,4578996,7444,0.012453259811601924,1.0,1.0,,,,,,,,,
1862,4585176,7448,0.012172481244943023,1.0,1.0,,,,,,,,,
1863,4590940,7452,0.006649210324289016,1.0,1.0,,,,,,,,,
1864,4595808,7456,0.006800631493047553,1.0,1.0,,,,,,,,,
1865,4596740,7460,0.016099194801658355,1.0,1.0,0.018884333113117206,1.0,1.0,,,,,,
1866,4599976,7464,0.006766128288406168,1.0,1.0,,,,,,,,,
1867,4601228,7468,0.009072095536766422,1.0,1.0,,,,,,,,,
1868,4603664,7472,0.010521853687931279,1.0,1.0,,,,,,,,,
1869,4608468,7476,0.009170611247116238,1.0,1.0,,,,,,,,,
1870,4612728,7480,0.008329379206540734,1.0,1.0,,,,,,,,,
1871,4613308,7484,0.012370020971773608,1.0,1.0,,,,,,,,,
1872,4614432,7488,0.01145763305977137,1.0,1.0,,,,,,,,,
1873,4622116,7492,0.004109821553275114,1.0,1.0,0.013579185067551028,1.0,1.0,,,,,,
1874,4627688,7496,0.010677120680447912,1.0,1.0,,,,,,,,,
1875,4629420,7500,0.00414181710346521,1.0,1.0,,,,,,,,,
1876,4630224,7504,0.013108658961751911,1.0,1.0,,,,,,,,,
